CustomerID,Cluster,Segment
13517.0,2,Potential Loyalist
13518.0,0,At-Risk Customer
13519.0,0,At-Risk Customer
13520.0,1,Low-Value Segment
13521.0,2,Potential Loyalist
13522.0,0,At-Risk Customer
13523.0,1,Low-Value Segment
13524.0,1,Low-Value Segment
13525.0,1,Low-Value Segment
13527.0,1,Low-Value Segment
13529.0,1,Low-Value Segment
13531.0,1,Low-Value Segment
13532.0,2,Potential Loyalist
13533.0,1,Low-Value Segment
13534.0,1,Low-Value Segment
13536.0,0,At-Risk Customer
13538.0,1,Low-Value Segment
13539.0,1,Low-Value Segment
13544.0,2,Potential Loyalist
13546.0,0,At-Risk Customer
13548.0,2,Potential Loyalist
13549.0,1,Low-Value Segment
13551.0,1,Low-Value Segment
13552.0,1,Low-Value Segment
13555.0,0,At-Risk Customer
13557.0,1,Low-Value Segment
13558.0,2,Potential Loyalist
13560.0,0,At-Risk Customer
13561.0,1,Low-Value Segment
13562.0,1,Low-Value Segment
13563.0,0,At-Risk Customer
13564.0,1,Low-Value Segment
13565.0,1,Low-Value Segment
13566.0,2,Potential Loyalist
13568.0,0,At-Risk Customer
13569.0,1,Low-Value Segment
13570.0,1,Low-Value Segment
13571.0,1,Low-Value Segment
13572.0,2,Potential Loyalist
13573.0,1,Low-Value Segment
13575.0,0,At-Risk Customer
13576.0,1,Low-Value Segment
13577.0,1,Low-Value Segment
13579.0,1,Low-Value Segment
13581.0,1,Low-Value Segment
13583.0,3,High-Value Segment
13584.0,1,Low-Value Segment
13587.0,0,At-Risk Customer
13588.0,1,Low-Value Segment
13589.0,0,At-Risk Customer
13590.0,1,Low-Value Segment
13591.0,1,Low-Value Segment
13592.0,1,Low-Value Segment
13593.0,1,Low-Value Segment
13594.0,0,At-Risk Customer
13596.0,2,Potential Loyalist
13598.0,0,At-Risk Customer
13599.0,1,Low-Value Segment
13600.0,1,Low-Value Segment
13601.0,2,Potential Loyalist
13602.0,0,At-Risk Customer
13603.0,0,At-Risk Customer
13606.0,1,Low-Value Segment
13607.0,2,Potential Loyalist
13610.0,1,Low-Value Segment
13611.0,1,Low-Value Segment
13614.0,1,Low-Value Segment
13615.0,1,Low-Value Segment
13617.0,0,At-Risk Customer
13618.0,0,At-Risk Customer
13621.0,0,At-Risk Customer
13623.0,1,Low-Value Segment
13626.0,1,Low-Value Segment
13627.0,1,Low-Value Segment
13629.0,1,Low-Value Segment
13630.0,1,Low-Value Segment
13631.0,1,Low-Value Segment
13632.0,1,Low-Value Segment
13634.0,1,Low-Value Segment
13635.0,2,Potential Loyalist
13636.0,1,Low-Value Segment
13637.0,2,Potential Loyalist
13638.0,0,At-Risk Customer
13639.0,3,High-Value Segment
13642.0,2,Potential Loyalist
13643.0,0,At-Risk Customer
13644.0,2,Potential Loyalist
13645.0,0,At-Risk Customer
13647.0,1,Low-Value Segment
13649.0,1,Low-Value Segment
13650.0,1,Low-Value Segment
13651.0,0,At-Risk Customer
13652.0,1,Low-Value Segment
13654.0,1,Low-Value Segment
13655.0,1,Low-Value Segment
13656.0,1,Low-Value Segment
13657.0,1,Low-Value Segment
13658.0,0,At-Risk Customer
13659.0,2,Potential Loyalist
13662.0,1,Low-Value Segment
13663.0,0,At-Risk Customer
13666.0,1,Low-Value Segment
13667.0,2,Potential Loyalist
13668.0,1,Low-Value Segment
13669.0,0,At-Risk Customer
13670.0,0,At-Risk Customer
13672.0,1,Low-Value Segment
13673.0,0,At-Risk Customer
13675.0,1,Low-Value Segment
13678.0,3,High-Value Segment
13680.0,2,Potential Loyalist
13681.0,0,At-Risk Customer
13682.0,0,At-Risk Customer
13684.0,1,Low-Value Segment
13685.0,3,High-Value Segment
13686.0,0,At-Risk Customer
13689.0,0,At-Risk Customer
13690.0,0,At-Risk Customer
13692.0,1,Low-Value Segment
13693.0,1,Low-Value Segment
13694.0,1,Low-Value Segment
13695.0,1,Low-Value Segment
13697.0,0,At-Risk Customer
13699.0,0,At-Risk Customer
13700.0,1,Low-Value Segment
13703.0,1,Low-Value Segment
13704.0,0,At-Risk Customer
13705.0,1,Low-Value Segment
13706.0,1,Low-Value Segment
13707.0,1,Low-Value Segment
13708.0,2,Potential Loyalist
13709.0,1,Low-Value Segment
13710.0,0,At-Risk Customer
13711.0,1,Low-Value Segment
13712.0,1,Low-Value Segment
13715.0,1,Low-Value Segment
13716.0,1,Low-Value Segment
13717.0,1,Low-Value Segment
13718.0,1,Low-Value Segment
13719.0,1,Low-Value Segment
13720.0,1,Low-Value Segment
13721.0,0,At-Risk Customer
13722.0,2,Potential Loyalist
13723.0,1,Low-Value Segment
13725.0,1,Low-Value Segment
13726.0,0,At-Risk Customer
13727.0,0,At-Risk Customer
13728.0,1,Low-Value Segment
13730.0,0,At-Risk Customer
13731.0,1,Low-Value Segment
13732.0,0,At-Risk Customer
13735.0,1,Low-Value Segment
13736.0,2,Potential Loyalist
13737.0,0,At-Risk Customer
13739.0,0,At-Risk Customer
13740.0,1,Low-Value Segment
13741.0,1,Low-Value Segment
13742.0,2,Potential Loyalist
13743.0,1,Low-Value Segment
13744.0,2,Potential Loyalist
13745.0,0,At-Risk Customer
13747.0,1,Low-Value Segment
13748.0,1,Low-Value Segment
13750.0,1,Low-Value Segment
13751.0,1,Low-Value Segment
13752.0,1,Low-Value Segment
13753.0,1,Low-Value Segment
13754.0,1,Low-Value Segment
13755.0,2,Potential Loyalist
13756.0,1,Low-Value Segment
13758.0,1,Low-Value Segment
13759.0,0,At-Risk Customer
13760.0,1,Low-Value Segment
13761.0,0,At-Risk Customer
13762.0,1,Low-Value Segment
13763.0,0,At-Risk Customer
13764.0,2,Potential Loyalist
13767.0,1,Low-Value Segment
13769.0,1,Low-Value Segment
13771.0,2,Potential Loyalist
13772.0,1,Low-Value Segment
13774.0,0,At-Risk Customer
13777.0,1,Low-Value Segment
13778.0,0,At-Risk Customer
13780.0,0,At-Risk Customer
13781.0,1,Low-Value Segment
13782.0,1,Low-Value Segment
13784.0,1,Low-Value Segment
13786.0,1,Low-Value Segment
13787.0,1,Low-Value Segment
13790.0,0,At-Risk Customer
13791.0,0,At-Risk Customer
13792.0,1,Low-Value Segment
13798.0,1,Low-Value Segment
13799.0,1,Low-Value Segment
13800.0,1,Low-Value Segment
13801.0,0,At-Risk Customer
13802.0,1,Low-Value Segment
13803.0,1,Low-Value Segment
13804.0,1,Low-Value Segment
13805.0,0,At-Risk Customer
13806.0,0,At-Risk Customer
13807.0,1,Low-Value Segment
13808.0,0,At-Risk Customer
13809.0,1,Low-Value Segment
13810.0,0,At-Risk Customer
13811.0,1,Low-Value Segment
13812.0,0,At-Risk Customer
13813.0,0,At-Risk Customer
13814.0,0,At-Risk Customer
13815.0,2,Potential Loyalist
13816.0,0,At-Risk Customer
13817.0,1,Low-Value Segment
13819.0,1,Low-Value Segment
13821.0,1,Low-Value Segment
13822.0,2,Potential Loyalist
13823.0,0,At-Risk Customer
13824.0,1,Low-Value Segment
13826.0,0,At-Risk Customer
13827.0,0,At-Risk Customer
13828.0,0,At-Risk Customer
13829.0,1,Low-Value Segment
13831.0,1,Low-Value Segment
13832.0,0,At-Risk Customer
13833.0,0,At-Risk Customer
13835.0,1,Low-Value Segment
13837.0,1,Low-Value Segment
13838.0,1,Low-Value Segment
13841.0,1,Low-Value Segment
13842.0,1,Low-Value Segment
13844.0,0,At-Risk Customer
13845.0,0,At-Risk Customer
13846.0,1,Low-Value Segment
13848.0,1,Low-Value Segment
13849.0,0,At-Risk Customer
13850.0,2,Potential Loyalist
13851.0,1,Low-Value Segment
13853.0,0,At-Risk Customer
13854.0,1,Low-Value Segment
13856.0,1,Low-Value Segment
13858.0,0,At-Risk Customer
13859.0,1,Low-Value Segment
13860.0,0,At-Risk Customer
13862.0,1,Low-Value Segment
13863.0,1,Low-Value Segment
13865.0,1,Low-Value Segment
13866.0,0,At-Risk Customer
13867.0,1,Low-Value Segment
13868.0,0,At-Risk Customer
13869.0,1,Low-Value Segment
13870.0,1,Low-Value Segment
13871.0,1,Low-Value Segment
13873.0,1,Low-Value Segment
13874.0,1,Low-Value Segment
13875.0,1,Low-Value Segment
13876.0,0,At-Risk Customer
13877.0,0,At-Risk Customer
13878.0,0,At-Risk Customer
13880.0,1,Low-Value Segment
13881.0,1,Low-Value Segment
13882.0,0,At-Risk Customer
13883.0,1,Low-Value Segment
13884.0,1,Low-Value Segment
13885.0,0,At-Risk Customer
13886.0,0,At-Risk Customer
13887.0,1,Low-Value Segment
13888.0,1,Low-Value Segment
13889.0,0,At-Risk Customer
13890.0,1,Low-Value Segment
13892.0,1,Low-Value Segment
13893.0,1,Low-Value Segment
13894.0,1,Low-Value Segment
13895.0,0,At-Risk Customer
13897.0,0,At-Risk Customer
13898.0,1,Low-Value Segment
13899.0,1,Low-Value Segment
13900.0,1,Low-Value Segment
13901.0,1,Low-Value Segment
13904.0,1,Low-Value Segment
13908.0,1,Low-Value Segment
13911.0,1,Low-Value Segment
13914.0,0,At-Risk Customer
13917.0,0,At-Risk Customer
13918.0,1,Low-Value Segment
13919.0,0,At-Risk Customer
13922.0,1,Low-Value Segment
13923.0,0,At-Risk Customer
13924.0,0,At-Risk Customer
13925.0,0,At-Risk Customer
13926.0,0,At-Risk Customer
13927.0,0,At-Risk Customer
13928.0,0,At-Risk Customer
13929.0,1,Low-Value Segment
13930.0,0,At-Risk Customer
13931.0,1,Low-Value Segment
13932.0,1,Low-Value Segment
13933.0,0,At-Risk Customer
13934.0,1,Low-Value Segment
13936.0,0,At-Risk Customer
13937.0,0,At-Risk Customer
13938.0,0,At-Risk Customer
13939.0,1,Low-Value Segment
13940.0,0,At-Risk Customer
13941.0,1,Low-Value Segment
13946.0,1,Low-Value Segment
13947.0,0,At-Risk Customer
13948.0,1,Low-Value Segment
13949.0,0,At-Risk Customer
13950.0,1,Low-Value Segment
13951.0,1,Low-Value Segment
13952.0,2,Potential Loyalist
13953.0,1,Low-Value Segment
13954.0,0,At-Risk Customer
13955.0,1,Low-Value Segment
13956.0,1,Low-Value Segment
13958.0,1,Low-Value Segment
13959.0,1,Low-Value Segment
13960.0,0,At-Risk Customer
13962.0,1,Low-Value Segment
13963.0,1,Low-Value Segment
13967.0,0,At-Risk Customer
13969.0,1,Low-Value Segment
13971.0,1,Low-Value Segment
13972.0,1,Low-Value Segment
13973.0,1,Low-Value Segment
13974.0,0,At-Risk Customer
13975.0,2,Potential Loyalist
13976.0,1,Low-Value Segment
13978.0,0,At-Risk Customer
13979.0,2,Potential Loyalist
13980.0,0,At-Risk Customer
13982.0,1,Low-Value Segment
13983.0,1,Low-Value Segment
13984.0,1,Low-Value Segment
13985.0,1,Low-Value Segment
13986.0,0,At-Risk Customer
13988.0,2,Potential Loyalist
13989.0,1,Low-Value Segment
13990.0,1,Low-Value Segment
13991.0,0,At-Risk Customer
13992.0,0,At-Risk Customer
13993.0,1,Low-Value Segment
13994.0,0,At-Risk Customer
13995.0,1,Low-Value Segment
13999.0,1,Low-Value Segment
14000.0,1,Low-Value Segment
14001.0,1,Low-Value Segment
14002.0,0,At-Risk Customer
14004.0,1,Low-Value Segment
14005.0,1,Low-Value Segment
14006.0,1,Low-Value Segment
14009.0,1,Low-Value Segment
14012.0,1,Low-Value Segment
14013.0,1,Low-Value Segment
14014.0,2,Potential Loyalist
14015.0,0,At-Risk Customer
14016.0,1,Low-Value Segment
14019.0,0,At-Risk Customer
14020.0,0,At-Risk Customer
14021.0,1,Low-Value Segment
14022.0,1,Low-Value Segment
14023.0,1,Low-Value Segment
14024.0,0,At-Risk Customer
14027.0,0,At-Risk Customer
14029.0,0,At-Risk Customer
14030.0,1,Low-Value Segment
14031.0,1,Low-Value Segment
14032.0,1,Low-Value Segment
14034.0,0,At-Risk Customer
14035.0,1,Low-Value Segment
14036.0,1,Low-Value Segment
14037.0,1,Low-Value Segment
14038.0,2,Potential Loyalist
14039.0,0,At-Risk Customer
14040.0,1,Low-Value Segment
14041.0,1,Low-Value Segment
14044.0,2,Potential Loyalist
14045.0,1,Low-Value Segment
14046.0,1,Low-Value Segment
14047.0,1,Low-Value Segment
14048.0,3,High-Value Segment
14049.0,1,Low-Value Segment
14050.0,0,At-Risk Customer
14051.0,1,Low-Value Segment
14052.0,0,At-Risk Customer
14053.0,0,At-Risk Customer
14054.0,0,At-Risk Customer
14055.0,0,At-Risk Customer
14056.0,2,Potential Loyalist
14057.0,2,Potential Loyalist
14059.0,1,Low-Value Segment
14060.0,1,Low-Value Segment
14062.0,1,Low-Value Segment
14064.0,1,Low-Value Segment
14066.0,1,Low-Value Segment
14067.0,0,At-Risk Customer
14068.0,1,Low-Value Segment
14071.0,1,Low-Value Segment
14073.0,0,At-Risk Customer
14075.0,1,Low-Value Segment
14076.0,0,At-Risk Customer
14077.0,1,Low-Value Segment
14078.0,1,Low-Value Segment
14079.0,0,At-Risk Customer
14080.0,0,At-Risk Customer
14081.0,2,Potential Loyalist
14082.0,1,Low-Value Segment
14083.0,2,Potential Loyalist
14085.0,1,Low-Value Segment
14087.0,0,At-Risk Customer
14088.0,2,Potential Loyalist
14089.0,0,At-Risk Customer
14090.0,1,Low-Value Segment
14092.0,1,Low-Value Segment
14093.0,2,Potential Loyalist
14096.0,0,At-Risk Customer
14098.0,0,At-Risk Customer
14099.0,1,Low-Value Segment
14100.0,0,At-Risk Customer
14101.0,1,Low-Value Segment
14102.0,0,At-Risk Customer
14104.0,0,At-Risk Customer
14105.0,2,Potential Loyalist
14107.0,1,Low-Value Segment
14108.0,0,At-Risk Customer
14109.0,0,At-Risk Customer
14110.0,1,Low-Value Segment
14111.0,1,Low-Value Segment
14112.0,1,Low-Value Segment
14113.0,1,Low-Value Segment
14114.0,1,Low-Value Segment
14116.0,0,At-Risk Customer
14117.0,0,At-Risk Customer
14119.0,1,Low-Value Segment
14121.0,0,At-Risk Customer
14124.0,0,At-Risk Customer
14125.0,2,Potential Loyalist
14126.0,0,At-Risk Customer
14127.0,1,Low-Value Segment
14128.0,1,Low-Value Segment
14129.0,1,Low-Value Segment
14130.0,2,Potential Loyalist
14132.0,0,At-Risk Customer
14133.0,1,Low-Value Segment
14135.0,1,Low-Value Segment
14138.0,0,At-Risk Customer
14139.0,0,At-Risk Customer
14140.0,0,At-Risk Customer
14141.0,0,At-Risk Customer
14142.0,1,Low-Value Segment
14143.0,0,At-Risk Customer
14145.0,3,High-Value Segment
14146.0,2,Potential Loyalist
14147.0,1,Low-Value Segment
14148.0,1,Low-Value Segment
14149.0,1,Low-Value Segment
14150.0,3,High-Value Segment
14152.0,1,Low-Value Segment
14154.0,1,Low-Value Segment
14155.0,1,Low-Value Segment
14156.0,1,Low-Value Segment
14157.0,1,Low-Value Segment
14158.0,3,High-Value Segment
14159.0,1,Low-Value Segment
14161.0,1,Low-Value Segment
14162.0,1,Low-Value Segment
14163.0,1,Low-Value Segment
14164.0,0,At-Risk Customer
14165.0,1,Low-Value Segment
14167.0,1,Low-Value Segment
14171.0,2,Potential Loyalist
14173.0,1,Low-Value Segment
14174.0,0,At-Risk Customer
14175.0,1,Low-Value Segment
14176.0,1,Low-Value Segment
14177.0,0,At-Risk Customer
14178.0,0,At-Risk Customer
14179.0,2,Potential Loyalist
14180.0,1,Low-Value Segment
14184.0,0,At-Risk Customer
14185.0,1,Low-Value Segment
14188.0,1,Low-Value Segment
14189.0,1,Low-Value Segment
14191.0,1,Low-Value Segment
14193.0,1,Low-Value Segment
14194.0,1,Low-Value Segment
14195.0,1,Low-Value Segment
14196.0,0,At-Risk Customer
14198.0,1,Low-Value Segment
14199.0,1,Low-Value Segment
14201.0,1,Low-Value Segment
14204.0,0,At-Risk Customer
14205.0,1,Low-Value Segment
14206.0,1,Low-Value Segment
14208.0,0,At-Risk Customer
14209.0,1,Low-Value Segment
14210.0,1,Low-Value Segment
14211.0,1,Low-Value Segment
14212.0,0,At-Risk Customer
14213.0,1,Low-Value Segment
14214.0,1,Low-Value Segment
14215.0,1,Low-Value Segment
14216.0,0,At-Risk Customer
14217.0,1,Low-Value Segment
14218.0,0,At-Risk Customer
14219.0,0,At-Risk Customer
14220.0,1,Low-Value Segment
14221.0,1,Low-Value Segment
14222.0,2,Potential Loyalist
14223.0,1,Low-Value Segment
14224.0,1,Low-Value Segment
14226.0,1,Low-Value Segment
14227.0,2,Potential Loyalist
14229.0,1,Low-Value Segment
14231.0,1,Low-Value Segment
14232.0,2,Potential Loyalist
14233.0,1,Low-Value Segment
14234.0,2,Potential Loyalist
14235.0,1,Low-Value Segment
14236.0,1,Low-Value Segment
14237.0,1,Low-Value Segment
14238.0,1,Low-Value Segment
14239.0,1,Low-Value Segment
14240.0,1,Low-Value Segment
14241.0,0,At-Risk Customer
14242.0,1,Low-Value Segment
14243.0,1,Low-Value Segment
14245.0,2,Potential Loyalist
14246.0,1,Low-Value Segment
14247.0,1,Low-Value Segment
14248.0,1,Low-Value Segment
14250.0,2,Potential Loyalist
14251.0,0,At-Risk Customer
14256.0,1,Low-Value Segment
14257.0,1,Low-Value Segment
14258.0,1,Low-Value Segment
14259.0,0,At-Risk Customer
14261.0,0,At-Risk Customer
14262.0,1,Low-Value Segment
14264.0,1,Low-Value Segment
14265.0,0,At-Risk Customer
14267.0,1,Low-Value Segment
14270.0,1,Low-Value Segment
14271.0,1,Low-Value Segment
14272.0,1,Low-Value Segment
14273.0,1,Low-Value Segment
14276.0,1,Low-Value Segment
14277.0,2,Potential Loyalist
14280.0,1,Low-Value Segment
14282.0,1,Low-Value Segment
14284.0,0,At-Risk Customer
14285.0,0,At-Risk Customer
14286.0,3,High-Value Segment
14287.0,1,Low-Value Segment
14288.0,1,Low-Value Segment
14289.0,1,Low-Value Segment
14290.0,1,Low-Value Segment
14291.0,2,Potential Loyalist
14292.0,1,Low-Value Segment
14293.0,1,Low-Value Segment
14295.0,1,Low-Value Segment
14297.0,1,Low-Value Segment
14298.0,2,Potential Loyalist
14299.0,1,Low-Value Segment
14300.0,0,At-Risk Customer
14301.0,0,At-Risk Customer
14304.0,1,Low-Value Segment
14305.0,2,Potential Loyalist
14306.0,0,At-Risk Customer
14307.0,2,Potential Loyalist
14309.0,1,Low-Value Segment
14311.0,1,Low-Value Segment
14312.0,1,Low-Value Segment
14314.0,0,At-Risk Customer
14315.0,1,Low-Value Segment
14317.0,0,At-Risk Customer
14320.0,1,Low-Value Segment
14321.0,1,Low-Value Segment
14323.0,1,Low-Value Segment
14326.0,1,Low-Value Segment
14327.0,0,At-Risk Customer
14329.0,2,Potential Loyalist
14331.0,0,At-Risk Customer
14332.0,0,At-Risk Customer
14333.0,0,At-Risk Customer
14334.0,1,Low-Value Segment
14335.0,0,At-Risk Customer
14336.0,1,Low-Value Segment
14338.0,0,At-Risk Customer
14339.0,1,Low-Value Segment
14340.0,1,Low-Value Segment
14341.0,1,Low-Value Segment
14342.0,1,Low-Value Segment
14344.0,1,Low-Value Segment
14345.0,0,At-Risk Customer
14346.0,1,Low-Value Segment
14348.0,1,Low-Value Segment
14349.0,0,At-Risk Customer
14350.0,1,Low-Value Segment
14351.0,0,At-Risk Customer
14352.0,1,Low-Value Segment
14353.0,1,Low-Value Segment
14354.0,0,At-Risk Customer
14355.0,1,Low-Value Segment
14356.0,0,At-Risk Customer
14357.0,0,At-Risk Customer
14359.0,0,At-Risk Customer
14360.0,2,Potential Loyalist
14362.0,0,At-Risk Customer
14364.0,1,Low-Value Segment
14367.0,2,Potential Loyalist
14368.0,1,Low-Value Segment
14371.0,1,Low-Value Segment
14373.0,1,Low-Value Segment
14375.0,2,Potential Loyalist
14377.0,1,Low-Value Segment
14379.0,1,Low-Value Segment
14381.0,2,Potential Loyalist
14382.0,2,Potential Loyalist
14383.0,0,At-Risk Customer
14385.0,0,At-Risk Customer
14386.0,1,Low-Value Segment
14387.0,0,At-Risk Customer
14388.0,1,Low-Value Segment
14389.0,1,Low-Value Segment
14390.0,1,Low-Value Segment
14393.0,1,Low-Value Segment
14395.0,1,Low-Value Segment
14396.0,1,Low-Value Segment
14397.0,1,Low-Value Segment
14400.0,0,At-Risk Customer
14401.0,1,Low-Value Segment
14403.0,1,Low-Value Segment
14404.0,1,Low-Value Segment
14406.0,0,At-Risk Customer
14407.0,1,Low-Value Segment
14408.0,1,Low-Value Segment
14409.0,1,Low-Value Segment
14410.0,1,Low-Value Segment
14411.0,1,Low-Value Segment
14412.0,0,At-Risk Customer
14413.0,1,Low-Value Segment
14414.0,1,Low-Value Segment
14415.0,1,Low-Value Segment
14416.0,0,At-Risk Customer
14418.0,0,At-Risk Customer
14419.0,1,Low-Value Segment
14420.0,0,At-Risk Customer
14421.0,1,Low-Value Segment
14422.0,1,Low-Value Segment
14423.0,1,Low-Value Segment
14424.0,0,At-Risk Customer
14426.0,1,Low-Value Segment
14427.0,0,At-Risk Customer
14428.0,1,Low-Value Segment
14431.0,1,Low-Value Segment
14432.0,2,Potential Loyalist
14434.0,0,At-Risk Customer
14436.0,0,At-Risk Customer
14437.0,1,Low-Value Segment
14438.0,1,Low-Value Segment
14439.0,1,Low-Value Segment
14440.0,1,Low-Value Segment
14441.0,1,Low-Value Segment
14442.0,1,Low-Value Segment
14446.0,2,Potential Loyalist
14447.0,1,Low-Value Segment
14448.0,1,Low-Value Segment
14449.0,1,Low-Value Segment
14450.0,1,Low-Value Segment
14451.0,2,Potential Loyalist
14452.0,0,At-Risk Customer
14453.0,0,At-Risk Customer
14456.0,0,At-Risk Customer
14457.0,1,Low-Value Segment
14459.0,0,At-Risk Customer
14460.0,1,Low-Value Segment
14461.0,2,Potential Loyalist
14462.0,1,Low-Value Segment
14463.0,1,Low-Value Segment
14465.0,1,Low-Value Segment
14466.0,1,Low-Value Segment
14467.0,1,Low-Value Segment
14470.0,1,Low-Value Segment
14472.0,1,Low-Value Segment
14473.0,1,Low-Value Segment
14474.0,0,At-Risk Customer
14475.0,1,Low-Value Segment
14476.0,1,Low-Value Segment
14477.0,1,Low-Value Segment
14479.0,1,Low-Value Segment
14480.0,0,At-Risk Customer
14481.0,1,Low-Value Segment
14482.0,1,Low-Value Segment
14483.0,1,Low-Value Segment
14484.0,0,At-Risk Customer
14485.0,0,At-Risk Customer
14487.0,1,Low-Value Segment
14488.0,3,High-Value Segment
14489.0,0,At-Risk Customer
14491.0,1,Low-Value Segment
14493.0,0,At-Risk Customer
14494.0,0,At-Risk Customer
14495.0,0,At-Risk Customer
14496.0,1,Low-Value Segment
14497.0,1,Low-Value Segment
14498.0,1,Low-Value Segment
14499.0,1,Low-Value Segment
14500.0,0,At-Risk Customer
14501.0,1,Low-Value Segment
14502.0,1,Low-Value Segment
14503.0,2,Potential Loyalist
14504.0,1,Low-Value Segment
14505.0,2,Potential Loyalist
14506.0,1,Low-Value Segment
14507.0,1,Low-Value Segment
14508.0,0,At-Risk Customer
14511.0,0,At-Risk Customer
14512.0,1,Low-Value Segment
14513.0,1,Low-Value Segment
14514.0,1,Low-Value Segment
14515.0,1,Low-Value Segment
14517.0,0,At-Risk Customer
14518.0,0,At-Risk Customer
14520.0,1,Low-Value Segment
14522.0,1,Low-Value Segment
14523.0,0,At-Risk Customer
14524.0,1,Low-Value Segment
14525.0,1,Low-Value Segment
14527.0,1,Low-Value Segment
14528.0,0,At-Risk Customer
14529.0,2,Potential Loyalist
14530.0,2,Potential Loyalist
14532.0,1,Low-Value Segment
14533.0,1,Low-Value Segment
14534.0,1,Low-Value Segment
14535.0,2,Potential Loyalist
14536.0,1,Low-Value Segment
14537.0,0,At-Risk Customer
14538.0,1,Low-Value Segment
14539.0,0,At-Risk Customer
14540.0,1,Low-Value Segment
14541.0,1,Low-Value Segment
14542.0,0,At-Risk Customer
14543.0,1,Low-Value Segment
14544.0,2,Potential Loyalist
14546.0,1,Low-Value Segment
14547.0,2,Potential Loyalist
14548.0,1,Low-Value Segment
14549.0,2,Potential Loyalist
14550.0,0,At-Risk Customer
14551.0,1,Low-Value Segment
14552.0,2,Potential Loyalist
14553.0,1,Low-Value Segment
14554.0,0,At-Risk Customer
14555.0,1,Low-Value Segment
14557.0,0,At-Risk Customer
14560.0,1,Low-Value Segment
14561.0,0,At-Risk Customer
14562.0,1,Low-Value Segment
14565.0,2,Potential Loyalist
14566.0,0,At-Risk Customer
14567.0,0,At-Risk Customer
14569.0,0,At-Risk Customer
14570.0,1,Low-Value Segment
14572.0,1,Low-Value Segment
14573.0,2,Potential Loyalist
14576.0,1,Low-Value Segment
14577.0,1,Low-Value Segment
14578.0,0,At-Risk Customer
14581.0,0,At-Risk Customer
14582.0,0,At-Risk Customer
14583.0,2,Potential Loyalist
14584.0,0,At-Risk Customer
14585.0,0,At-Risk Customer
14586.0,1,Low-Value Segment
14587.0,2,Potential Loyalist
14589.0,1,Low-Value Segment
14591.0,2,Potential Loyalist
14592.0,2,Potential Loyalist
14593.0,0,At-Risk Customer
14594.0,1,Low-Value Segment
14595.0,1,Low-Value Segment
14597.0,0,At-Risk Customer
14598.0,0,At-Risk Customer
14600.0,1,Low-Value Segment
14601.0,0,At-Risk Customer
14603.0,1,Low-Value Segment
14606.0,1,Low-Value Segment
14607.0,1,Low-Value Segment
14608.0,1,Low-Value Segment
14609.0,1,Low-Value Segment
14616.0,1,Low-Value Segment
14618.0,1,Low-Value Segment
14619.0,1,Low-Value Segment
14620.0,1,Low-Value Segment
14621.0,1,Low-Value Segment
14622.0,0,At-Risk Customer
14623.0,1,Low-Value Segment
14624.0,0,At-Risk Customer
14625.0,1,Low-Value Segment
14626.0,1,Low-Value Segment
14627.0,1,Low-Value Segment
14628.0,1,Low-Value Segment
14629.0,2,Potential Loyalist
14631.0,1,Low-Value Segment
14632.0,1,Low-Value Segment
14633.0,1,Low-Value Segment
14636.0,1,Low-Value Segment
14638.0,0,At-Risk Customer
14639.0,1,Low-Value Segment
14640.0,1,Low-Value Segment
14641.0,0,At-Risk Customer
14642.0,0,At-Risk Customer
14643.0,1,Low-Value Segment
14644.0,1,Low-Value Segment
14645.0,1,Low-Value Segment
14646.0,1,Low-Value Segment
14647.0,0,At-Risk Customer
14649.0,1,Low-Value Segment
14651.0,2,Potential Loyalist
14652.0,0,At-Risk Customer
14653.0,1,Low-Value Segment
14655.0,1,Low-Value Segment
14656.0,1,Low-Value Segment
14657.0,2,Potential Loyalist
14658.0,0,At-Risk Customer
14659.0,2,Potential Loyalist
14660.0,0,At-Risk Customer
14661.0,0,At-Risk Customer
14662.0,1,Low-Value Segment
14664.0,3,High-Value Segment
14665.0,1,Low-Value Segment
14666.0,0,At-Risk Customer
14667.0,1,Low-Value Segment
14669.0,2,Potential Loyalist
14670.0,1,Low-Value Segment
14672.0,1,Low-Value Segment
14673.0,1,Low-Value Segment
14675.0,2,Potential Loyalist
14676.0,1,Low-Value Segment
14679.0,1,Low-Value Segment
14680.0,1,Low-Value Segment
14681.0,1,Low-Value Segment
14682.0,1,Low-Value Segment
14684.0,1,Low-Value Segment
14687.0,0,At-Risk Customer
14688.0,1,Low-Value Segment
14689.0,1,Low-Value Segment
14690.0,0,At-Risk Customer
14691.0,1,Low-Value Segment
14692.0,1,Low-Value Segment
14693.0,1,Low-Value Segment
14696.0,1,Low-Value Segment
14697.0,1,Low-Value Segment
14698.0,2,Potential Loyalist
14699.0,1,Low-Value Segment
14700.0,2,Potential Loyalist
14701.0,2,Potential Loyalist
14702.0,1,Low-Value Segment
14703.0,0,At-Risk Customer
14704.0,0,At-Risk Customer
14705.0,1,Low-Value Segment
14708.0,1,Low-Value Segment
14709.0,1,Low-Value Segment
14710.0,0,At-Risk Customer
14711.0,1,Low-Value Segment
14712.0,0,At-Risk Customer
14713.0,1,Low-Value Segment
14714.0,0,At-Risk Customer
14715.0,1,Low-Value Segment
14716.0,0,At-Risk Customer
14719.0,1,Low-Value Segment
14720.0,0,At-Risk Customer
